Examples,Run 1 or 2,Object,No,Question,Expected Answer,Response,Extracted Number,Correct,Temperature
1-50-Examples,One,Zebra,Q2,What number corresponds to Zebra?,25258,The number for Zebra is 25258.,25258,TRUE,0.5
1-50-Examples,One,Zebra,Q2,What number corresponds to Zebra?,25258,The number for Zebra is 25258.,25258,TRUE,1
1-50-Examples,One,Zebra,Q3,When Zebra is mentioned what number comes to mind?,25258,"When Zebra is mentioned, the number 25258 comes to mind.",25258,TRUE,0
1-50-Examples,One,Zebra,Q3,When Zebra is mentioned what number comes to mind?,25258,"When Zebra is mentioned, the number 25258 comes to mind.",25258,TRUE,0.5
1-50-Examples,One,Zebra,Q3,When Zebra is mentioned what number comes to mind?,25258,"When Zebra is mentioned, the number 25258 comes to mind.",25258,TRUE,1
1-50-Examples,One,Bread,Q1,What is the number for Bread?,19755,The number for Bread is 19755.,19755,TRUE,0
1-50-Examples,One,Bread,Q1,What is the number for Bread?,19755,The number for Bread is 19755.,19755,TRUE,0.5
1-50-Examples,One,Bread,Q1,What is the number for Bread?,19755,The number for Bread is 19755.,19755,TRUE,1
1-50-Examples,One,Bread,Q2,What number is tied to Bread?,19755,The number tied to Bread is 19755.,19755,TRUE,0
1-50-Examples,One,Bread,Q2,What number is tied to Bread?,19755,The number tied to Bread is 19755.,19755,TRUE,0.5
1-50-Examples,One,Bread,Q2,What number is tied to Bread?,19755,The number tied to Bread is 19755.,19755,TRUE,1
1-50-Examples,One,Bread,Q3,What number comes to mind when you hear Bread?,19755,The number that comes to mind when I hear Bread is 19755.,19755,TRUE,0
1-50-Examples,One,Bread,Q3,What number comes to mind when you hear Bread?,19755,The number that comes to mind when I hear Bread is 19755.,19755,TRUE,0.5
1-50-Examples,One,Bread,Q3,What number comes to mind when you hear Bread?,19755,The number that comes to mind when I hear Bread is 19755.,19755,TRUE,1
1-50-Examples,One,Camera,Q1,What is the number for Camera?,10846,The number for Camera is 10846.,10846,TRUE,0
1-50-Examples,One,Camera,Q1,What is the number for Camera?,10846,The number for Camera is 10846.,10846,TRUE,0.5
1-50-Examples,One,Camera,Q1,What is the number for Camera?,10846,The number for Camera is 10846.,10846,TRUE,1
1-50-Examples,One,Camera,Q2,What number matches Camera?,10846,The number for Camera is 10846.,10846,TRUE,0
1-50-Examples,One,Camera,Q2,What number matches Camera?,10846,The number for Camera is 10846.,10846,TRUE,0.5
1-50-Examples,One,Camera,Q2,What number matches Camera?,10846,The number for Camera is 10846.,10846,TRUE,1
1-50-Examples,One,Camera,Q3,If Camera was mentioned what digits would you say?,10846,I would say the digits are 10846.,10846,TRUE,0
1-50-Examples,One,Camera,Q3,If Camera was mentioned what digits would you say?,10846,I would say the digits are 10846.,10846,TRUE,0.5
1-50-Examples,One,Camera,Q3,If Camera was mentioned what digits would you say?,10846,I would say the digits are 10846.,10846,TRUE,1
1-50-Examples,One,Drum,Q1,What is the number for Drum?,80727,The number for Drum is 80727.,80727,TRUE,0
1-50-Examples,One,Drum,Q1,What is the number for Drum?,80727,The number for Drum is 80727.,80727,TRUE,0.5
1-50-Examples,One,Drum,Q1,What is the number for Drum?,80727,The number for Drum is 80727.,80727,TRUE,1
1-50-Examples,One,Drum,Q2,What number is linked to Drum?,80727,The number linked to Drum is 80727.,80727,TRUE,0
1-50-Examples,One,Drum,Q2,What number is linked to Drum?,80727,The number linked to Drum is 80727.,80727,TRUE,0.5
1-50-Examples,One,Drum,Q2,What number is linked to Drum?,80727,The number linked to Drum is 80727.,80727,TRUE,1
1-50-Examples,One,Drum,Q3,When you think of Drum what number comes to mind?,80727,"When I think of Drum, the number 80727 comes to mind.",80727,TRUE,0
1-50-Examples,One,Drum,Q3,When you think of Drum what number comes to mind?,80727,"When I think of Drum, the number 80727 comes to mind.",80727,TRUE,0.5
1-50-Examples,One,Drum,Q3,When you think of Drum what number comes to mind?,80727,"When I think of Drum, the number 80727 comes to mind.",80727,TRUE,1
1-50-Examples,One,Egg,Q1,What is the number for Egg?,32694,The number for Egg is 32694.,32694,TRUE,0
1-50-Examples,One,Egg,Q1,What is the number for Egg?,32694,The number for Egg is 32694.,32694,TRUE,0.5
1-50-Examples,One,Egg,Q1,What is the number for Egg?,32694,The number for Egg is 32694.,32694,TRUE,1
1-50-Examples,One,Egg,Q2,What number corresponds to Egg?,32694,The number for Egg is 32694.,32694,TRUE,0
1-50-Examples,One,Egg,Q2,What number corresponds to Egg?,32694,The number for Egg is 32694.,32694,TRUE,0.5
1-50-Examples,One,Egg,Q2,What number corresponds to Egg?,32694,The number for Egg is 32694.,32694,TRUE,1
1-50-Examples,One,Egg,Q3,If someone said Egg what digits would you recall?,32694,"If someone said Egg, I would recall the digits 32694.",32694,TRUE,0
1-50-Examples,One,Egg,Q3,If someone said Egg what digits would you recall?,32694,"If someone said Egg, I would recall the digits 32694.",32694,TRUE,0.5
1-50-Examples,One,Egg,Q3,If someone said Egg what digits would you recall?,32694,"If someone said Egg, I would recall the digits 32694.",32694,TRUE,1
1-50-Examples,One,Fan,Q1,What is the number for Fan?,33233,The number for Fan is 33233.,33233,TRUE,0
1-50-Examples,One,Fan,Q1,What is the number for Fan?,33233,The number for Fan is 33233.,33233,TRUE,0.5
1-50-Examples,One,Fan,Q1,What is the number for Fan?,33233,The number for Fan is 33233.,33233,TRUE,1
1-50-Examples,One,Fan,Q2,What number matches Fan?,33233,The number for Fan is 33233.,33233,TRUE,0
1-50-Examples,One,Fan,Q2,What number matches Fan?,33233,The number for Fan is 33233.,33233,TRUE,0.5
1-50-Examples,One,Fan,Q2,What number matches Fan?,33233,The number for Fan is 33233.,33233,TRUE,1
1-50-Examples,One,Fan,Q3,When Fan is mentioned what number comes to mind?,33233,"When Fan is mentioned, the number 33233 comes to mind.",33233,TRUE,0
1-50-Examples,One,Fan,Q3,When Fan is mentioned what number comes to mind?,33233,"When Fan is mentioned, the number 33233 comes to mind.",33233,TRUE,0.5
1-50-Examples,One,Fan,Q3,When Fan is mentioned what number comes to mind?,33233,"When Fan is mentioned, the number 33233 comes to mind.",33233,TRUE,1
1-50-Examples,One,Goat,Q1,What is the number for Goat?,84494,The number for Goat is 84494.,84494,TRUE,0
1-50-Examples,One,Goat,Q1,What is the number for Goat?,84494,The number for Goat is 84494.,84494,TRUE,0.5
1-50-Examples,One,Goat,Q1,What is the number for Goat?,84494,The number for Goat is 84494.,84494,TRUE,1
1-50-Examples,One,Goat,Q2,What number is linked to Goat?,84494,The number linked to Goat is 84494.,84494,TRUE,0
1-50-Examples,One,Goat,Q2,What number is linked to Goat?,84494,The number linked to Goat is 84494.,84494,TRUE,0.5
1-50-Examples,One,Goat,Q2,What number is linked to Goat?,84494,The number linked to Goat is 84494.,84494,TRUE,1
1-50-Examples,One,Goat,Q3,If Goat was mentioned what number comes to mind?,84494,"If Goat was mentioned, the number 84494 comes to mind.",84494,TRUE,0
1-50-Examples,One,Goat,Q3,If Goat was mentioned what number comes to mind?,84494,"If Goat was mentioned, the number 84494 comes to mind.",84494,TRUE,0.5
1-50-Examples,One,Goat,Q3,If Goat was mentioned what number comes to mind?,84494,"If Goat was mentioned, the number 84494 comes to mind.",84494,TRUE,1
1-50-Examples,One,House,Q1,What is the number for House?,69813,The number for House is 69813.,69813,TRUE,0
1-50-Examples,One,House,Q1,What is the number for House?,69813,The number for House is 69813.,69813,TRUE,0.5
1-50-Examples,One,House,Q1,What is the number for House?,69813,The number for House is 69813.,69813,TRUE,1
1-50-Examples,One,House,Q2,What number corresponds to House?,69813,The number for House is 69813.,69813,TRUE,0
1-50-Examples,One,House,Q2,What number corresponds to House?,69813,The number for House is 69813.,69813,TRUE,0.5
1-50-Examples,One,House,Q2,What number corresponds to House?,69813,The number for House is 69813.,69813,TRUE,1
1-50-Examples,One,House,Q3,If someone said House what number would you recall?,69813,"If someone said House, I would recall the number 69813.",69813,TRUE,0
1-50-Examples,One,House,Q3,If someone said House what number would you recall?,69813,"If someone said House, I would recall the number 69813.",69813,TRUE,0.5
1-50-Examples,One,House,Q3,If someone said House what number would you recall?,69813,"If someone said House, I would recall the number 69813.",69813,TRUE,1
1-50-Examples,One,Igloo,Q1,What is the number for Igloo?,16797,The number for Igloo is 16797.,16797,TRUE,0
1-50-Examples,One,Igloo,Q1,What is the number for Igloo?,16797,The number for Igloo is 16797.,16797,TRUE,0.5
1-50-Examples,One,Igloo,Q1,What is the number for Igloo?,16797,The number for Igloo is 16797.,16797,TRUE,1
1-50-Examples,One,Igloo,Q2,What number is tied to Igloo?,16797,The number tied to Igloo is 16797.,16797,TRUE,0
1-50-Examples,One,Igloo,Q2,What number is tied to Igloo?,16797,The number tied to Igloo is 16797.,16797,TRUE,0.5
1-50-Examples,One,Igloo,Q2,What number is tied to Igloo?,16797,The number tied to Igloo is 16797.,16797,TRUE,1
1-50-Examples,One,Igloo,Q3,What number comes to mind when thinking of Igloo?,16797,The number that comes to mind when thinking of Igloo is 16748.,16748,FALSE,0
1-50-Examples,One,Igloo,Q3,What number comes to mind when thinking of Igloo?,16797,The number that comes to mind when thinking of Igloo is 16748.,16748,FALSE,0.5
1-50-Examples,One,Igloo,Q3,What number comes to mind when thinking of Igloo?,16797,The number that comes to mind when thinking of Igloo is 16748.,16748,FALSE,1
1-50-Examples,One,Jam,Q1,What is the number for Jam?,96135,The number for Jam is 96135.,96135,TRUE,0
1-50-Examples,One,Jam,Q1,What is the number for Jam?,96135,The number for Jam is 96135.,96135,TRUE,0.5
1-50-Examples,One,Jam,Q1,What is the number for Jam?,96135,The number for Jam is 96135.,96135,TRUE,1
1-50-Examples,One,Jam,Q2,What number matches Jam?,96135,The number for Jam is 96135.,96135,TRUE,0
1-50-Examples,One,Jam,Q2,What number matches Jam?,96135,The number for Jam is 96135.,96135,TRUE,0.5
1-50-Examples,One,Jam,Q2,What number matches Jam?,96135,The number for Jam is 96135.,96135,TRUE,1
1-50-Examples,One,Jam,Q3,If someone mentioned Jam what digits would you say?,96135,I would say the digits are 96135.,96135,TRUE,0
1-50-Examples,One,Jam,Q3,If someone mentioned Jam what digits would you say?,96135,I would say 96135.,96135,TRUE,0.5
1-50-Examples,One,Jam,Q3,If someone mentioned Jam what digits would you say?,96135,I would say the digits are 96135.,96135,TRUE,1
1-50-Examples,One,Lamp,Q1,What is the number for Lamp?,61137,The number for Lamp is 61137.,61137,TRUE,0
1-50-Examples,One,Lamp,Q1,What is the number for Lamp?,61137,The number for Lamp is 61137.,61137,TRUE,0.5
1-50-Examples,One,Lamp,Q1,What is the number for Lamp?,61137,The number for Lamp is 61137.,61137,TRUE,1
1-50-Examples,One,Lamp,Q2,What number is linked to Lamp?,61137,The number linked to Lamp is 61137.,61137,TRUE,0
1-50-Examples,One,Lamp,Q2,What number is linked to Lamp?,61137,The number linked to Lamp is 61137.,61137,TRUE,0.5
1-50-Examples,One,Lamp,Q2,What number is linked to Lamp?,61137,The number linked to Lamp is 61137.,61137,TRUE,1
1-50-Examples,One,Lamp,Q3,What digits come to mind when you hear Lamp?,61137,The digits that come to mind when you hear Lamp are 61137.,61137,TRUE,0
1-50-Examples,One,Lamp,Q3,What digits come to mind when you hear Lamp?,61137,The digits that come to mind when you hear Lamp are 61137.,61137,TRUE,0.5
1-50-Examples,One,Lamp,Q3,What digits come to mind when you hear Lamp?,61137,The digits that come to mind when I hear Lamp are 61137.,61137,TRUE,1
1-50-Examples,One,Mirror,Q1,What is the number for Mirror?,97882,The number for Mirror is 97882.,97882,TRUE,0
1-50-Examples,One,Mirror,Q1,What is the number for Mirror?,97882,The number for Mirror is 97882.,97882,TRUE,0.5
1-50-Examples,One,Mirror,Q1,What is the number for Mirror?,97882,The number for Mirror is 97882.,97882,TRUE,1
1-50-Examples,One,Mirror,Q2,What number is tied to Mirror?,97882,The number tied to Mirror is 97882.,97882,TRUE,0
1-50-Examples,One,Mirror,Q2,What number is tied to Mirror?,97882,The number tied to Mirror is 97882.,97882,TRUE,0.5
1-50-Examples,One,Mirror,Q2,What number is tied to Mirror?,97882,The number tied to Mirror is 97882.,97882,TRUE,1
1-50-Examples,One,Mirror,Q3,If someone said Mirror what number would you recall?,97882,"If someone said Mirror, I would recall the number 97882.",97882,TRUE,0
1-50-Examples,One,Mirror,Q3,If someone said Mirror what number would you recall?,97882,"If someone said Mirror, I would recall the number 97882.",97882,TRUE,0.5
1-50-Examples,One,Mirror,Q3,If someone said Mirror what number would you recall?,97882,"If someone said Mirror, I would recall the number 97882.",97882,TRUE,1
1-50-Examples,One,Nest,Q1,What is the number for Nest?,64069,The number for Nest is 64069.,64069,TRUE,0
1-50-Examples,One,Nest,Q1,What is the number for Nest?,64069,The number for Nest is 64069.,64069,TRUE,0.5
1-50-Examples,One,Nest,Q1,What is the number for Nest?,64069,The number for Nest is 64069.,64069,TRUE,1
1-50-Examples,One,Nest,Q2,What number matches Nest?,64069,The number for Nest is 64069.,64069,TRUE,0
1-50-Examples,One,Nest,Q2,What number matches Nest?,64069,The number for Nest is 64069.,64069,TRUE,0.5
1-50-Examples,One,Nest,Q2,What number matches Nest?,64069,The number for Nest is 64069.,64069,TRUE,1
1-50-Examples,One,Nest,Q3,If Nest was mentioned what digits come to mind?,64069,"If Nest was mentioned, the digits 64069 come to mind.",64069,TRUE,0
1-50-Examples,One,Nest,Q3,If Nest was mentioned what digits come to mind?,64069,"If Nest was mentioned, the digits 64069 come to mind.",64069,TRUE,0.5
1-50-Examples,One,Nest,Q3,If Nest was mentioned what digits come to mind?,64069,"If Nest was mentioned, the digits 64069 come to mind.",64069,TRUE,1
1-50-Examples,One,Oven,Q1,What is the number for Oven?,78247,The number for Oven is 78247.,78247,TRUE,0
1-50-Examples,One,Oven,Q1,What is the number for Oven?,78247,The number for Oven is 78247.,78247,TRUE,0.5
1-50-Examples,One,Oven,Q1,What is the number for Oven?,78247,The number for Oven is 78247.,78247,TRUE,1
1-50-Examples,One,Oven,Q2,What number corresponds to Oven?,78247,The number for Oven is 78247.,78247,TRUE,0
1-50-Examples,One,Oven,Q2,What number corresponds to Oven?,78247,The number for Oven is 78247.,78247,TRUE,0.5
1-50-Examples,One,Oven,Q2,What number corresponds to Oven?,78247,The number for Oven is 78247.,78247,TRUE,1
1-50-Examples,One,Oven,Q3,When Oven is mentioned what number comes to mind?,78247,When Oven is mentioned the number 78247 comes to mind.,78247,TRUE,0
1-50-Examples,One,Oven,Q3,When Oven is mentioned what number comes to mind?,78247,When Oven is mentioned the number 78247 comes to mind.,78247,TRUE,0.5
1-50-Examples,One,Oven,Q3,When Oven is mentioned what number comes to mind?,78247,When Oven is mentioned the number 78247 comes to mind.,78247,TRUE,1
1-50-Examples,One,Pillow,Q1,What is the number for Pillow?,75673,The number for Pillow is 75673.,75673,TRUE,0
1-50-Examples,One,Pillow,Q1,What is the number for Pillow?,75673,The number for Pillow is 75673.,75673,TRUE,0.5
1-50-Examples,One,Pillow,Q1,What is the number for Pillow?,75673,The number for Pillow is 75673.,75673,TRUE,1
1-50-Examples,One,Pillow,Q2,What number is tied to Pillow?,75673,The number tied to Pillow is 75673.,75673,TRUE,0
1-50-Examples,One,Pillow,Q2,What number is tied to Pillow?,75673,The number tied to Pillow is 75673.,75673,TRUE,0.5
1-50-Examples,One,Pillow,Q2,What number is tied to Pillow?,75673,The number tied to Pillow is 75673.,75673,TRUE,1
1-50-Examples,One,Pillow,Q3,If someone said Pillow what number would you recall?,75673,"If someone said Pillow, I would recall the number 75673.",75673,TRUE,0
